Order No.,Order Initiation,Customer ID,Product ID,Order Delivery,Export Class,Sale($),Lead Time,Quantity Sold,Discount,Revenue, Net Revenue ,Profit,Rating
3654,27-Feb-20,10480,10002304,29/06/2020,Premium Class,864,123,216,0,106272,106272,193,Good
3682,19-Apr-20,15070,10000293,23/07/2020,Premium Class,926,95,248,0.3,87970,61579,154,Good
3098,01-Feb-20,14815,10001307,21/09/2020,Premium Class,792,233,203,0,184536,184536,484,Average
3015,01-May-20,19075,10004460,22/09/2020,Middle Class,759,144,276,0,109296,109296,423,Good
3282,07-Apr-20,10270,10000716,19/06/2020,Premium Class,778,73,126,0,56794,56794,241,Best
3794,15-Feb-20,21925,10004622,31/12/2020,Premium Class,514,320,374,0,164480,164480,58,Good
3223,04-Apr-20,16585,10003529,21/08/2020,Premium Class,923,139,313,0,128297,128297,43,Best
3425,01-Mar-20,20065,10001097,21/08/2020,Premium Class,664,173,217,0,114872,114872,67,Average
4763,18-Apr-20,13870,10001597,26/06/2020,Premium Class,568,69,185,0.3,39192,27434,193,Good
3373,12-Apr-20,13945,10001754,15/11/2020,Premium Class,791,217,210,0.3,171647,120153,191,Good
4007,23-Jan-20,21520,10004838,20/10/2020,Premium Class,592,271,222,0.3,160432,112302,447,Good
4121,30-Apr-20,17560,10002115,10/12/2020,Premium Class,573,224,307,0.3,128352,89846,265,Good
4385,01-May-20,14485,10003059,27/06/2020,Middle Class,979,57,5,0.3,55803,39062,148,Good
3733,11-Apr-20,20710,10004330,04/06/2020,Same Day,796,54,398,0.3,42984,30089,251,Best
3348,15-Mar-20,16930,10003669,18/10/2020,Premium Class,870,217,393,0,188790,188790,50,Good
3297,18-Jan-20,19885,10003727,27/07/2020,Same Day,896,191,195,0,171136,171136,196,Good
4732,06-Feb-20,14080,10003447,11/07/2020,First Class,951,156,373,0,148356,148356,48,Average
3410,25-Jan-20,18715,10000255,12/08/2020,Middle Class,932,200,66,0,186400,186400,77,Average
3814,28-Apr-20,18865,10002191,28/06/2020,First Class,999,61,180,0,60939,60939,181,Good
3903,15-Apr-20,16900,10000349,14/09/2020,Same Day,707,152,332,0,107464,107464,31,Good
4454,04-Feb-20,13000,10002880,16/12/2020,Premium Class,718,316,310,0,226888,226888,103,Average
4603,25-Feb-20,15265,10003127,20/06/2020,Premium Class,505,116,57,0,58580,58580,378,Average
4077,21-Jan-20,21055,10003979,14/12/2020,Middle Class,678,328,285,0,222384,222384,493,Good
3240,26-Feb-20,13520,10000029,18/07/2020,Middle Class,936,143,306,0.3,133848,93694,376,Best
3512,16-Jan-20,18970,10000452,12/10/2020,Premium Class,959,270,333,0,258930,258930,120,Good
4981,06-Apr-20,11590,10001819,10/06/2020,Premium Class,687,65,278,0,44655,44655,460,Best
4597,16-Mar-20,16270,10002952,19/07/2020,Premium Class,543,125,295,0.3,67875,47513,178,Good
4349,26-Feb-20,14980,10000576,21/07/2020,Premium Class,509,146,347,0,74314,74314,209,Best
4933,27-Feb-20,15745,10000605,18/10/2020,First Class,755,234,245,0.3,176670,123669,453,Average
4256,02-Apr-20,12500,10004340,14/12/2020,Premium Class,868,256,54,0,222208,222208,105,Good
3355,18-Jan-20,20770,10004001,14/12/2020,Premium Class,695,331,92,0,230045,230045,28,Best
4992,09-Mar-20,13690,10004147,14/11/2020,Premium Class,870,250,330,0,217500,217500,135,Good
4467,27-Mar-20,16105,10001545,05/07/2020,Premium Class,982,100,94,0,98200,98200,66,Best
3162,12-Jan-20,12400,10001013,06/06/2020,Premium Class,702,146,374,0,102492,102492,241,Good
4486,24-Apr-20,18895,10002255,15/08/2020,Premium Class,770,113,79,0,87010,87010,355,Average
4197,24-Mar-20,14455,10001892,13/09/2020,Premium Class,929,173,167,0.3,160717,112502,273,Good
4388,26-Jan-20,15685,10003676,06/12/2020,Premium Class,821,315,78,0.3,258615,181031,247,Good
3322,12-Feb-20,16315,10003495,02/10/2020,Premium Class,727,233,161,0.3,169391,118574,131,Good
4862,29-Feb-20,19705,10003798,29/09/2020,Premium Class,997,213,382,0.3,212361,148653,205,Best
4219,29-Apr-20,18775,10003589,18/10/2020,Same Day,509,172,88,0.3,87548,61284,449,Good
3893,12-Feb-20,16345,10004735,15/08/2020,Middle Class,535,185,334,0.3,98975,69283,209,Good
3422,31-Jan-20,13855,10002206,10/12/2020,First Class,665,314,212,0,208810,208810,319,Best
4628,05-Jan-20,19465,10000141,16/10/2020,First Class,709,285,229,0.3,202065,141446,272,Average
4452,30-Apr-20,14470,10001061,29/06/2020,Premium Class,897,60,379,0,53820,53820,223,Best
3306,05-Feb-20,16870,10002375,01/09/2020,Premium Class,565,209,386,0,118085,118085,188,Average
4812,03-Feb-20,15250,10001539,02/07/2020,Same Day,825,150,65,0,123750,123750,307,Good
4502,29-Feb-20,19060,10004086,06/07/2020,First Class,745,128,328,0.3,95360,66752,343,Good
3149,11-Mar-20,12805,10000100,18/07/2020,Premium Class,763,129,186,0,98427,98427,265,Average
4067,16-Jan-20,12565,10000973,03/12/2020,Premium Class,991,322,260,0,319102,319102,17,Best
4361,12-Apr-20,19960,10001476,03/06/2020,Premium Class,701,52,364,0,36452,36452,474,Good
4253,01-Mar-20,13090,10002831,09/10/2020,Same Day,865,222,190,0,192030,192030,53,Average
4577,08-Jan-20,14650,10001763,06/11/2020,Premium Class,842,303,156,0,255126,255126,187,Best
3290,03-Mar-20,20725,10002072,17/12/2020,Premium Class,912,289,118,0.3,263568,184498,489,Best
4844,13-Feb-20,10180,10001561,17/06/2020,Premium Class,853,125,105,0.3,106625,74638,185,Average
4872,12-Feb-20,19165,10004241,28/08/2020,Premium Class,573,198,199,0.3,113454,79418,450,Good
4706,25-Jan-20,21610,10003849,30/11/2020,Premium Class,561,310,385,0,173910,173910,48,Best
3661,19-Jan-20,16975,10000735,27/07/2020,First Class,978,190,387,0,185820,185820,459,Average
4208,18-Feb-20,13585,10003350,22/11/2020,Premium Class,812,278,128,0.3,225736,158015,221,Average
3388,18-Apr-20,16885,10000307,25/08/2020,Middle Class,721,129,314,0.3,93009,65106,463,Best
4486,21-Apr-20,15895,10004202,17/12/2020,First Class,967,240,35,0,232080,232080,230,Best
3828,18-Apr-20,19975,10001852,08/06/2020,Premium Class,518,51,59,0,26418,26418,320,Good
4339,14-Jan-20,20080,10003759,16/06/2020,Middle Class,924,154,367,0,142296,142296,363,Average
3518,20-Apr-20,14920,10004337,17/06/2020,Premium Class,585,58,15,0,33930,33930,212,Best
3412,16-Feb-20,17680,10001932,24/10/2020,Premium Class,675,251,68,0,169425,169425,395,Best
4475,04-Apr-20,16165,10002126,24/07/2020,First Class,591,111,140,0,65601,65601,350,Good
4087,08-Jan-20,21025,10004700,13/09/2020,Middle Class,522,249,373,0,129978,129978,363,Average
3869,29-Jan-20,20650,10003429,21/08/2020,Premium Class,644,205,307,0,132020,132020,410,Best
3919,30-Mar-20,18490,10004952,21/06/2020,Middle Class,689,83,390,0.3,57187,40031,146,Average
3926,07-Jan-20,13060,10003172,17/11/2020,Premium Class,554,315,21,0.3,174510,122157,331,Good
3416,15-Jan-20,18350,10002352,15/06/2020,First Class,864,152,270,0.3,131328,91930,411,Average
4437,17-Apr-20,21070,10002259,25/12/2020,Premium Class,759,252,86,0.3,191268,133888,10,Best
4178,16-Mar-20,13960,10002976,24/08/2020,Premium Class,556,161,352,0,89516,89516,157,Good
4335,23-Jan-20,19900,10003694,04/09/2020,Middle Class,1000,225,196,0.3,225000,157500,237,Good
4522,17-Mar-20,17740,10004425,12/09/2020,Premium Class,738,179,239,0,132102,132102,324,Average
3874,14-Mar-20,11140,10001270,10/07/2020,First Class,531,118,392,0,62658,62658,291,Good
4270,10-Apr-20,12130,10004539,16/07/2020,Premium Class,767,97,192,0.3,74399,52079,106,Good
3752,22-Jan-20,15400,10001919,08/11/2020,Premium Class,664,291,202,0.3,193224,135257,181,Average
4554,09-Jan-20,20500,10003655,29/09/2020,Premium Class,903,264,110,0.3,238392,166874,468,Good
4751,05-Mar-20,15640,10004656,30/08/2020,Same Day,610,178,146,0,108580,108580,95,Average
3200,05-Mar-20,13150,10002344,02/11/2020,Premium Class,552,242,287,0,133584,133584,414,Best
3345,08-Apr-20,19355,10004447,22/10/2020,First Class,947,197,248,0.3,186559,130591,119,Good
4040,14-Apr-20,19990,10003973,23/09/2020,Premium Class,896,162,131,0,145152,145152,191,Good
3442,09-Apr-20,14290,10000682,28/09/2020,First Class,537,172,375,0,92364,92364,240,Best
3158,03-Jan-20,10360,10002268,21/07/2020,First Class,836,200,367,0.3,167200,117040,417,Best
4770,23-Jan-20,17470,10001990,12/11/2020,First Class,688,294,337,0,202272,202272,297,Average
4333,01-Mar-20,17515,10004540,09/10/2020,Premium Class,838,222,184,0,186036,186036,363,Average
3487,24-Jan-20,12025,10002292,06/12/2020,Same Day,506,317,219,0,160402,160402,273,Average
3654,19-Feb-20,21685,10004999,06/07/2020,Premium Class,861,138,114,0,118818,118818,419,Good
4988,11-Jan-20,14365,10001031,31/12/2020,Premium Class,768,355,270,0,272640,272640,458,Average
3483,13-Mar-20,17305,10002432,03/08/2020,First Class,506,143,367,0.3,72358,50651,170,Average
3141,25-Apr-20,11755,10001867,09/10/2020,First Class,932,167,339,0,155644,155644,294,Good
3007,09-Feb-20,17140,10002200,24/10/2020,First Class,748,258,171,0,192984,192984,267,Average
4164,28-Jan-20,14890,10000439,16/09/2020,Middle Class,908,232,331,0.3,210656,147459,405,Good
3491,21-Feb-20,16810,10001685,20/12/2020,Premium Class,508,303,150,0,153924,153924,479,Average
3791,25-Mar-20,15985,10001418,11/12/2020,Premium Class,776,261,231,0.6,202536,81014,392,Best
4575,20-Mar-20,17980,10000676,19/08/2020,Middle Class,617,152,86,0,93784,93784,154,Best
4829,26-Jan-20,21775,10001022,24/08/2020,Middle Class,602,211,345,0.3,127022,88915,22,Good
4854,22-Feb-20,15910,10003055,04/12/2020,First Class,965,286,67,0,275990,275990,298,Best
3936,25-Mar-20,15925,10001046,04/11/2020,Premium Class,909,224,350,0,203616,203616,305,Good
3909,27-Feb-20,13180,10000076,01/08/2020,Same Day,983,156,193,0,153348,153348,292,Good
4532,21-Mar-20,21350,10003268,27/08/2020,Premium Class,783,159,293,0,124497,124497,368,Average
3945,09-Apr-20,14035,10003691,05/09/2020,Premium Class,934,149,181,0,139166,139166,240,Best
4765,24-Mar-20,13120,10003903,18/08/2020,Middle Class,877,147,188,0,128919,128919,259,Average
4260,05-Feb-20,12545,10003442,10/10/2020,Premium Class,525,248,91,0,130200,130200,66,Good
4803,23-Mar-20,13480,10004519,21/10/2020,Same Day,789,212,177,0,167268,167268,196,Good
4642,13-Apr-20,17155,10004955,01/07/2020,Premium Class,699,79,378,0,55221,55221,83,Best
4593,21-Mar-20,16540,10004619,20/07/2020,First Class,582,121,178,0,70422,70422,434,Good
4938,30-Mar-20,13315,10004467,12/12/2020,Middle Class,644,257,334,0,165508,165508,402,Average
4130,21-Jan-20,12880,10002280,01/07/2020,Middle Class,824,162,333,0,133488,133488,165,Good
3331,04-Apr-20,12350,10001708,11/09/2020,Premium Class,681,160,307,0,108960,108960,429,Average
4204,06-Jan-20,13600,10000462,25/07/2020,Premium Class,832,201,331,0,167232,167232,17,Good
4358,29-Apr-20,20290,10004165,29/10/2020,First Class,844,183,227,0,154452,154452,291,Average
3259,28-Apr-20,19825,10003724,12/12/2020,Premium Class,522,228,188,0,119016,119016,151,Best
4854,14-Jan-20,10210,10003535,26/07/2020,Premium Class,651,194,302,0,126294,126294,320,Average
3150,29-Mar-20,12535,10003716,13/06/2020,Premium Class,989,76,325,0,75164,75164,274,Good
3273,06-Jan-20,12310,10004586,12/09/2020,Premium Class,527,250,79,0,131750,131750,305,Best
3144,24-Jan-20,12590,10004236,27/07/2020,Premium Class,882,185,31,0,163170,163170,81,Good
4845,26-Feb-20,10990,10000422,09/09/2020,Premium Class,649,196,331,0,127204,127204,313,Average
3104,13-Jan-20,10495,10002870,09/08/2020,Premium Class,881,209,61,0,184129,184129,282,Good
4611,05-Jan-20,15280,10000563,05/09/2020,Premium Class,795,244,27,0,193980,193980,383,Average
4841,01-Mar-20,10195,10002854,13/07/2020,Middle Class,838,134,188,0,112292,112292,154,Best
3285,14-Jan-20,18565,10001973,15/11/2020,Premium Class,769,306,399,0.3,235314,164720,351,Average
4593,12-Apr-20,16555,10000580,30/12/2020,Premium Class,560,262,142,0.3,146720,102704,374,Average
4282,06-Jan-20,10225,10004022,12/09/2020,Premium Class,698,250,56,0.3,174500,122150,178,Good
4522,10-Mar-20,12625,10004209,25/06/2020,Premium Class,725,107,331,0.3,77575,54303,355,Best
4791,26-Feb-20,20395,10000023,01/08/2020,Premium Class,875,157,355,0.3,137375,96163,261,Best
4138,10-Apr-20,11185,10003505,23/08/2020,First Class,716,135,309,0,96660,96660,395,Best
4331,20-Jan-20,21205,10000121,03/11/2020,Premium Class,950,288,346,0,273600,273600,167,Good
3217,14-Apr-20,10525,10002026,30/11/2020,First Class,987,230,112,0,227010,227010,149,Good
4643,20-Apr-20,20860,10000994,22/06/2020,Premium Class,560,63,79,0.3,35280,24696,434,Good
3147,14-Mar-20,18445,10002813,23/08/2020,Premium Class,822,162,94,0,133164,133164,120,Best
3369,02-Apr-20,14230,10004817,24/12/2020,Middle Class,606,266,138,0,161196,161196,228,Average
4531,07-Mar-20,14620,10001860,26/09/2020,Premium Class,767,203,385,0,155701,155701,293,Good
4773,02-Apr-20,13510,10004970,01/08/2020,Premium Class,735,121,201,0,88935,88935,373,Best
3620,17-Apr-20,18850,10002968,19/12/2020,First Class,995,246,140,0,244770,244770,98,Average
3887,10-Apr-20,15850,10003433,06/06/2020,Premium Class,537,57,51,0,30609,30609,77,Average
3394,28-Mar-20,13615,10002554,10/08/2020,Middle Class,615,135,37,0,83025,83025,80,Best
4904,11-Feb-20,10420,10003437,18/06/2020,Middle Class,851,128,276,0,108928,108928,499,Average
4506,29-Apr-20,12550,10003971,12/07/2020,Premium Class,846,74,158,0,62604,62604,272,Average
4893,06-Mar-20,20995,10003846,26/08/2020,Premium Class,788,173,184,0.3,136324,95427,120,Good
4655,03-Feb-20,10060,10001404,14/09/2020,Premium Class,975,224,336,0,218400,218400,428,Average
4477,25-Apr-20,15505,10001474,21/08/2020,Premium Class,677,118,85,0.3,79886,55920,55,Good
4092,22-Feb-20,21745,10003072,13/08/2020,Middle Class,872,173,320,0,150856,150856,111,Average
3734,03-Feb-20,16435,10004960,16/11/2020,Premium Class,640,287,71,0,183680,183680,209,Good
3974,02-Apr-20,16060,10003116,16/12/2020,Premium Class,574,258,67,0,148092,148092,459,Average
4562,07-Feb-20,17905,10004859,15/09/2020,Premium Class,882,221,114,0,194922,194922,119,Best
4934,17-Jan-20,14755,10002659,07/08/2020,Premium Class,538,203,41,0,109214,109214,402,Best
4842,30-Apr-20,10900,10004139,02/11/2020,Premium Class,680,186,72,0,126480,126480,325,Good
3105,21-Jan-20,18280,10002818,06/12/2020,First Class,681,320,141,0.3,217920,152544,165,Good
4570,05-Jan-20,10405,10001303,27/06/2020,Premium Class,517,174,237,0,89958,89958,480,Best
4906,09-Mar-20,19915,10002574,10/07/2020,Premium Class,692,123,381,0.3,85116,59581,462,Best
4516,08-Mar-20,10285,10004018,12/11/2020,Premium Class,639,249,183,0,159111,159111,226,Good
4619,25-Mar-20,13580,10002549,20/10/2020,Premium Class,828,209,149,0.3,173052,121136,474,Average
4838,09-Mar-20,13435,10004911,21/07/2020,Premium Class,832,134,268,0.3,111488,78042,375,Good
4242,21-Jan-20,13225,10002178,24/06/2020,Premium Class,561,155,259,0,86955,86955,88,Good
4143,19-Feb-20,18430,10000411,09/09/2020,Middle Class,945,203,259,0.3,191835,134285,280,Good
3526,03-Feb-20,18190,10000262,04/06/2020,Middle Class,693,122,292,0.3,84546,59182,465,Good
3958,22-Mar-20,15115,10000466,26/07/2020,Premium Class,949,126,251,0.3,119574,83702,6,Average
4055,10-Feb-20,11095,10003829,02/08/2020,Premium Class,732,174,352,0.3,127368,89158,98,Best
3780,04-Jan-20,21730,10001758,21/10/2020,Premium Class,959,291,207,0,279069,279069,483,Average
4130,01-Mar-20,20140,10000136,04/10/2020,Premium Class,592,217,391,0,128464,128464,455,Best
3084,14-Jan-20,10355,10000649,21/11/2020,First Class,857,312,398,0,267384,267384,401,Average
4935,20-Feb-20,17185,10003641,04/12/2020,Premium Class,728,288,352,0,209664,209664,453,Good
3783,19-Feb-20,19840,10002961,05/08/2020,Premium Class,592,168,253,0,99456,99456,116,Best
4921,31-Mar-20,16510,10004041,30/08/2020,Same Day,528,152,228,0.3,80256,56179,56,Good
3908,10-Jan-20,16355,10001336,23/07/2020,First Class,847,195,400,0,165165,165165,479,Best
3313,27-Apr-20,12010,10003183,14/06/2020,Middle Class,695,48,239,0,33360,33360,164,Good
4425,10-Feb-20,19150,10001314,25/07/2020,First Class,925,166,300,0,153550,153550,127,Good
4164,12-Mar-20,17965,10004510,22/10/2020,Premium Class,506,224,376,0,113344,113344,182,Best
3013,23-Mar-20,18385,10000042,07/11/2020,Middle Class,656,229,398,0,150224,150224,50,Best
3441,09-Mar-20,20485,10003008,26/06/2020,Premium Class,599,109,136,0,65291,65291,366,Average
3256,27-Feb-20,12530,10003590,06/12/2020,Premium Class,542,283,250,0,153386,153386,167,Average
4266,28-Jan-20,19795,10000806,01/08/2020,Premium Class,800,186,397,0,148800,148800,271,Best
3546,26-Jan-20,18160,10000896,19/11/2020,Premium Class,567,298,340,0.3,168966,118276,476,Average
4271,10-Jan-20,19180,10002310,17/07/2020,Premium Class,514,189,261,0.3,97146,68002,234,Average
3789,02-Mar-20,11545,10002289,05/10/2020,Premium Class,807,217,121,0.3,175119,122583,308,Best
3895,02-Apr-20,21595,10001289,30/12/2020,Premium Class,778,272,46,0.3,211616,148131,77,Average
4175,19-Mar-20,19360,10000053,23/09/2020,Premium Class,853,188,360,0.3,160364,112255,151,Good
4559,26-Apr-20,13705,10003001,16/06/2020,Middle Class,987,51,262,0.3,50337,35236,94,Best
4100,01-Feb-20,20095,10002958,01/10/2020,Same Day,707,243,324,0.3,171801,120261,339,Average
4640,10-Apr-20,21040,10001676,13/10/2020,Premium Class,661,186,101,0,122946,122946,169,Good
4266,21-Mar-20,15940,10000822,21/08/2020,Premium Class,710,153,95,0.3,108630,76041,299,Best
3170,17-Apr-20,17785,10004888,23/07/2020,Premium Class,604,97,344,0.3,58588,41012,81,Average
3988,12-Apr-20,15520,10002622,03/08/2020,Premium Class,940,113,284,0,106220,106220,58,Average
4423,01-Feb-20,15475,10000418,27/07/2020,First Class,950,177,364,0,168150,168150,403,Best
4622,10-Jan-20,15805,10001039,04/11/2020,Premium Class,980,299,30,0,293020,293020,330,Good
4157,11-Mar-20,21865,10002240,12/10/2020,Premium Class,990,215,134,0,212850,212850,489,Best
3205,26-Feb-20,14065,10002867,02/08/2020,Middle Class,842,158,71,0,133036,133036,428,Average
4907,03-Mar-20,18070,10003976,01/10/2020,Premium Class,805,212,94,0,170660,170660,288,Best
3323,04-Feb-20,20830,10002922,11/08/2020,Middle Class,905,189,316,0,171045,171045,301,Best
4328,15-Feb-20,11905,10000501,19/12/2020,First Class,576,308,63,0,177408,177408,418,Average
4689,06-Mar-20,10960,10004980,14/12/2020,Premium Class,574,283,103,0,162442,162442,359,Good
3502,19-Jan-20,20590,10001750,21/12/2020,Premium Class,930,337,108,0,313410,313410,396,Best
3486,19-Jan-20,19780,10003708,31/12/2020,Middle Class,584,347,233,0,202648,202648,433,Average
4636,19-Feb-20,17350,10001191,12/09/2020,Middle Class,681,206,32,0,140286,140286,107,Good
3587,20-Jan-20,17380,10003673,06/12/2020,Middle Class,776,321,335,0,249096,249096,430,Good
4254,09-Apr-20,12385,10001639,30/12/2020,Premium Class,887,265,309,0,235055,235055,8,Average
3528,06-Mar-20,17245,10004975,18/09/2020,Premium Class,619,196,68,0,121324,121324,190,Best
4321,20-Jan-20,11515,10004364,30/09/2020,Premium Class,781,254,109,0,198374,198374,36,Good
4103,04-Apr-20,13210,10001712,07/06/2020,Premium Class,690,64,248,0,44160,44160,149,Best
3930,31-Mar-20,17605,10004289,09/07/2020,Premium Class,821,100,126,0.3,82100,57470,26,Average
3286,04-Mar-20,11605,10002564,26/06/2020,Middle Class,523,114,223,0.3,59622,41735,425,Best
4697,27-Feb-20,18790,10004876,19/12/2020,Premium Class,557,296,350,0.3,164872,115410,470,Best
4486,04-Jan-20,18145,10004348,16/07/2020,Premium Class,747,194,311,0.3,144918,101443,76,Good
3108,16-Apr-20,16240,10004352,12/07/2020,Premium Class,886,87,138,0.3,77082,53957,389,Average
3027,12-Feb-20,15340,10000666,14/11/2020,Same Day,559,276,185,0.3,154284,107999,161,Average
3175,13-Jan-20,19615,10000010,18/11/2020,Premium Class,728,310,12,0,225680,225680,146,Best
3452,23-Mar-20,10375,10000977,15/10/2020,First Class,714,206,268,0,147084,147084,407,Good
3369,30-Jan-20,13915,10002530,24/08/2020,Middle Class,726,207,193,0.3,150282,105197,284,Average
4200,15-Jan-20,12985,10001473,21/06/2020,First Class,945,158,17,0.3,149310,104517,250,Best
